applicant_id,age_years,income_type,annual_income,employment_years,education,family_status,housing_type,occupation_type,num_children,family_size,owns_car,owns_realty,credit_history_months,existing_loan_balance,num_credit_lines,payment_status
3926,58,Commercial associate,64141.91,4.9,Higher education,Married,Rented apartment,Managers,1,3,1,1,35,0.0,2,2
3927,46,Commercial associate,81061.11,3.8,Secondary / secondary special,Single / not married,Rented apartment,Accountants,1,3,1,1,166,24393.23,7,1
3928,31,Pensioner,33644.97,0.0,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0,1,1,1,89,2494.95,0,2
3929,29,Working,51961.78,2.9,Secondary / secondary special,Civil marriage,Rented apartment,Managers,0,1,1,1,123,20783.33,0,2
3930,39,State servant,50303.78,8.3,Secondary / secondary special,Widow,House / apartment,IT staff,1,3,1,1,210,4429.47,6,1
3931,28,Commercial associate,21683.09,2.1,Higher education,Separated,House / apartment,Sales staff,0,2,1,0,145,16368.92,7,3
3932,55,Commercial associate,22476.2,5.4,Higher education,Civil marriage,With parents,Core staff,1,3,0,1,19,0.0,2,3
3933,62,Commercial associate,58402.77,10.7,Higher education,Civil marriage,House / apartment,IT staff,2,3,1,1,100,12956.69,4,3
3934,68,Working,41886.64,4.4,Higher education,Married,House / apartment,Medicine staff,0,1,1,1,212,14067.84,1,2
3935,32,Commercial associate,72176.01,7.9,Secondary / secondary special,Single / not married,With parents,Medicine staff,0,1,1,0,199,16939.38,1,1
3936,42,Working,45315.27,4.3,Secondary / secondary special,Married,House / apartment,Sales staff,1,2,1,1,151,25601.1,3,2
3937,45,Working,54164.37,4.8,Incomplete higher,Married,Rented apartment,Laborers,0,2,0,1,114,21197.83,7,2
3938,45,Commercial associate,33842.5,9.0,Higher education,Civil marriage,Municipal apartment,Sales staff,1,2,1,1,194,33756.21,0,2
3939,43,Commercial associate,59774.36,8.0,Incomplete higher,Married,Rented apartment,IT staff,0,1,0,0,128,0.0,7,3
3940,31,Working,23878.36,12.2,Secondary / secondary special,Married,House / apartment,Medicine staff,1,2,1,1,96,40095.93,0,3
3941,26,Working,51093.01,4.4,Higher education,Widow,With parents,Laborers,1,2,1,0,37,26282.36,7,3
3942,40,Working,15417.01,7.2,Secondary / secondary special,Widow,House / apartment,Laborers,0,2,1,1,73,9691.3,4,2
3943,25,Working,50485.88,6.1,Lower secondary,Civil marriage,With parents,Managers,0,2,1,1,191,26868.35,6,2
3944,24,Commercial associate,29151.01,7.3,Secondary / secondary special,Widow,House / apartment,Laborers,1,2,1,1,232,36198.02,5,4
3945,46,Working,38959.44,10.2,Secondary / secondary special,Married,House / apartment,Core staff,1,2,1,1,143,28351.13,6,3
3946,63,State servant,52528.99,3.9,Higher education,Widow,House / apartment,Sales staff,1,3,0,1,141,3150.99,4,2
3947,47,Working,48581.23,7.0,Higher education,Civil marriage,Municipal apartment,Managers,1,3,1,1,157,15492.37,1,2
3948,22,Working,19080.85,11.5,Higher education,Single / not married,House / apartment,Drivers,0,2,1,0,164,24057.36,0,2
3949,62,State servant,30586.49,6.1,Higher education,Separated,House / apartment,Medicine staff,0,2,0,0,146,14621.93,6,3
3950,54,Working,21353.29,8.9,Secondary / secondary special,Civil marriage,House / apartment,Drivers,0,1,0,0,222,20278.34,0,2
3951,35,Working,18307.55,1.5,Higher education,Separated,House / apartment,Drivers,0,1,1,1,210,21116.8,5,3
3952,34,Student,15617.73,6.3,Secondary / secondary special,Single / not married,Municipal apartment,Medicine staff,0,1,1,1,113,3160.85,1,2
3953,65,State servant,47844.18,4.5,Incomplete higher,Civil marriage,House / apartment,Drivers,3,5,0,0,68,30104.13,5,4
3954,44,Pensioner,32317.94,0.0,Incomplete higher,Married,House / apartment,Medicine staff,0,1,1,1,19,16098.97,2,3
3955,27,Working,54491.37,7.9,Higher education,Single / not married,House / apartment,Medicine staff,0,1,0,1,142,14462.34,7,3
3956,34,Commercial associate,59749.87,7.0,Higher education,Civil marriage,With parents,Laborers,2,3,1,0,59,4205.39,5,3
3957,33,Student,13564.7,3.5,Secondary / secondary special,Widow,With parents,Medicine staff,0,2,1,1,46,12097.13,3,3
3958,40,State servant,24977.03,2.3,Higher education,Married,Rented apartment,Core staff,0,1,0,1,149,26240.94,0,3
3959,37,Working,38068.75,15.5,Secondary / secondary special,Civil marriage,Rented apartment,Managers,1,3,1,0,179,17876.8,2,3
3960,47,Working,24188.76,7.3,Secondary / secondary special,Married,House / apartment,Drivers,1,2,1,1,183,23491.52,1,2
3961,36,Working,31688.64,7.2,Secondary / secondary special,Civil marriage,Municipal apartment,IT staff,0,2,1,0,91,14592.41,5,4
3962,52,Working,46400.6,3.8,Higher education,Widow,Rented apartment,Medicine staff,0,1,1,0,121,16056.44,5,3
3963,45,Pensioner,26845.5,0.0,Higher education,Single / not married,With parents,Sales staff,0,1,1,1,110,0.0,3,3
3964,67,Working,93269.47,11.5,Incomplete higher,Separated,House / apartment,Managers,1,3,0,1,153,19695.83,3,2
3965,61,Working,23803.72,6.2,Incomplete higher,Single / not married,Rented apartment,Sales staff,0,1,1,1,89,12660.73,4,3
3966,37,Working,43029.7,11.8,Secondary / secondary special,Widow,With parents,Managers,0,1,1,0,163,18807.86,3,2
3967,23,Commercial associate,30101.63,7.4,Secondary / secondary special,Separated,House / apartment,Managers,0,2,1,0,49,0.0,3,4
3968,49,Working,38892.37,10.4,Secondary / secondary special,Single / not married,House / apartment,Core staff,0,1,1,1,10,45399.47,0,3
3969,37,Working,39533.28,1.4,Higher education,Single / not married,With parents,Accountants,0,1,1,1,107,15882.2,6,3
3970,65,Working,58306.86,3.7,Incomplete higher,Widow,With parents,Medicine staff,1,2,1,1,114,20540.74,2,2
3971,40,Student,12639.25,6.1,Higher education,Civil marriage,House / apartment,Drivers,1,2,1,0,134,19647.42,3,3
3972,35,Working,41986.72,5.2,Secondary / secondary special,Single / not married,Municipal apartment,Core staff,0,1,1,1,210,11207.85,2,2
3973,37,Commercial associate,50963.32,8.0,Higher education,Civil marriage,House / apartment,Accountants,1,3,1,1,75,20060.25,7,4
3974,63,Working,22933.44,2.3,Secondary / secondary special,Married,House / apartment,Drivers,1,3,1,0,14,29246.17,7,4
3975,26,Working,34729.39,2.3,Secondary / secondary special,Married,House / apartment,Sales staff,0,2,0,0,67,17139.7,7,3
3976,67,Working,38984.5,7.8,Secondary / secondary special,Civil marriage,With parents,Laborers,1,2,1,0,161,25299.52,4,2
3977,32,Working,46162.76,10.1,Secondary / secondary special,Single / not married,House / apartment,IT staff,0,2,0,1,231,24228.45,2,3
3978,62,Working,53803.42,4.9,Secondary / secondary special,Civil marriage,Rented apartment,Drivers,1,3,0,0,132,23476.8,1,2
3979,47,Commercial associate,55073.47,12.4,Secondary / secondary special,Single / not married,House / apartment,Core staff,1,3,1,1,65,37210.62,4,3
3980,48,Pensioner,25528.67,0.0,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,1,2,1,1,172,19231.68,5,3
3981,31,Working,17897.19,5.8,Secondary / secondary special,Separated,House / apartment,Drivers,0,1,0,1,69,14077.96,5,3
3982,56,Working,53500.82,4.8,Secondary / secondary special,Separated,House / apartment,Drivers,2,3,1,0,213,14489.39,7,2
3983,52,Commercial associate,45386.14,4.1,Secondary / secondary special,Single / not married,House / apartment,Accountants,0,2,1,1,34,19903.16,7,4
3984,44,Working,56767.19,3.7,Higher education,Single / not married,House / apartment,Laborers,1,3,1,1,213,0.0,0,3
3985,43,Working,65733.93,8.7,Secondary / secondary special,Separated,House / apartment,Drivers,0,1,0,1,142,31793.36,3,2
3986,50,Working,42040.34,3.4,Higher education,Widow,House / apartment,Laborers,0,1,1,0,197,12073.84,4,2
3987,44,Working,28882.85,3.0,Secondary / secondary special,Civil marriage,Municipal apartment,Core staff,0,1,0,1,152,13895.98,4,3
3988,68,Commercial associate,59649.33,3.6,Secondary / secondary special,Married,Rented apartment,Laborers,0,1,0,1,103,0.0,3,4
3989,23,Student,16830.69,5.8,Incomplete higher,Civil marriage,House / apartment,Drivers,1,2,0,1,163,16313.59,5,2
3990,33,Student,13343.52,6.1,Higher education,Separated,House / apartment,IT staff,0,2,0,1,42,0.0,4,2
3991,62,Student,12038.8,8.4,Secondary / secondary special,Widow,House / apartment,Medicine staff,1,3,1,0,75,0.0,4,3
3992,59,Working,53875.63,5.5,Higher education,Widow,House / apartment,Accountants,0,2,0,0,172,6238.06,0,2
3993,38,Working,52836.86,2.2,Incomplete higher,Separated,House / apartment,IT staff,0,1,1,1,5,12041.35,2,2
3994,45,Working,39545.94,4.7,Higher education,Civil marriage,Municipal apartment,Core staff,0,1,1,1,180,4708.64,1,2
3995,22,Working,18948.46,5.9,Secondary / secondary special,Married,House / apartment,Laborers,1,3,0,1,24,18429.94,2,3
3996,29,Working,52187.96,4.0,Higher education,Widow,Rented apartment,Managers,0,2,1,0,35,29714.7,4,3
3997,67,Working,32914.6,7.0,Secondary / secondary special,Civil marriage,With parents,Managers,0,1,1,0,25,17618.62,2,3
3998,52,Commercial associate,64501.16,1.0,Higher education,Separated,House / apartment,Sales staff,0,1,1,1,177,0.0,3,3
3999,22,Working,47380.73,5.5,Secondary / secondary special,Separated,House / apartment,Accountants,0,1,0,1,3,14778.78,2,4
4000,59,Working,15249.08,11.2,Higher education,Married,House / apartment,Laborers,0,2,0,1,177,21969.08,5,3
4001,40,Pensioner,28794.6,0.0,Secondary / secondary special,Single / not married,Rented apartment,Laborers,0,2,1,0,198,10557.0,4,3
4002,48,Working,53103.89,6.3,Higher education,Separated,Rented apartment,IT staff,1,2,0,1,130,18786.32,5,3
4003,62,State servant,48920.13,6.0,Secondary / secondary special,Civil marriage,House / apartment,Drivers,0,2,0,1,25,18178.3,0,2
4004,62,Working,46848.51,7.6,Higher education,Separated,House / apartment,Managers,1,2,0,1,205,1803.14,6,3
4005,27,Commercial associate,18479.09,3.0,Lower secondary,Civil marriage,House / apartment,IT staff,0,2,0,0,54,29454.28,6,4
4006,38,Working,65114.03,9.5,Secondary / secondary special,Married,House / apartment,Accountants,1,2,1,0,216,11525.65,6,3
4007,34,Commercial associate,68631.48,12.2,Secondary / secondary special,Single / not married,Rented apartment,IT staff,1,2,0,0,148,11053.77,0,2
4008,65,Working,26047.72,5.5,Higher education,Civil marriage,House / apartment,Accountants,0,2,0,1,42,20424.08,7,4
4009,59,Working,32592.73,6.3,Higher education,Single / not married,House / apartment,Drivers,0,1,1,0,21,0.0,5,2
4010,52,Commercial associate,64855.71,8.5,Incomplete higher,Married,With parents,Medicine staff,0,1,1,0,42,30191.95,4,3
4011,23,Working,55706.6,3.7,Secondary / secondary special,Married,House / apartment,Medicine staff,0,2,1,1,138,3211.37,0,1
4012,60,Working,37314.59,12.5,Secondary / secondary special,Single / not married,House / apartment,Accountants,0,2,1,1,22,36710.61,6,3
4013,48,State servant,51557.36,15.3,Secondary / secondary special,Widow,House / apartment,Accountants,1,2,0,1,108,28517.75,7,3
4014,34,Working,16763.92,7.9,Higher education,Widow,With parents,Laborers,1,3,1,1,220,2874.98,7,2
4015,42,Commercial associate,38108.36,13.0,Incomplete higher,Widow,Municipal apartment,IT staff,1,3,0,1,235,18999.4,4,3
4016,42,Commercial associate,16648.36,2.8,Secondary / secondary special,Widow,Rented apartment,Core staff,0,1,1,0,39,3527.92,3,4
4017,35,Working,30865.87,6.9,Incomplete higher,Widow,With parents,Laborers,0,2,1,1,149,1879.09,3,2
4018,65,Commercial associate,91669.62,1.5,Secondary / secondary special,Separated,Rented apartment,Sales staff,0,2,1,0,128,0.0,0,3
4019,65,Working,77410.39,4.7,Higher education,Married,With parents,Laborers,2,4,0,1,113,22611.52,3,3
4020,23,Pensioner,30298.99,0.0,Secondary / secondary special,Single / not married,House / apartment,Laborers,0,2,1,1,22,9521.91,6,4
4021,66,Working,34944.74,4.0,Lower secondary,Separated,House / apartment,Sales staff,1,3,1,1,91,24420.32,7,4
4022,40,Working,41509.17,2.8,Higher education,Single / not married,House / apartment,Sales staff,1,3,1,0,141,17705.97,0,2
4023,60,Working,52455.1,7.9,Secondary / secondary special,Single / not married,House / apartment,Core staff,0,1,1,1,157,391.21,1,3
4024,59,State servant,18118.27,3.6,Secondary / secondary special,Married,Municipal apartment,Medicine staff,0,1,1,1,101,25092.41,2,2
4025,50,Pensioner,22389.51,0.0,Higher education,Single / not married,With parents,Core staff,0,2,0,1,221,21231.04,3,3
4026,57,State servant,60088.5,5.7,Higher education,Single / not married,Municipal apartment,Core staff,1,3,1,1,55,9244.98,6,3
4027,54,Pensioner,17752.04,0.0,Secondary / secondary special,Widow,House / apartment,IT staff,1,3,0,0,130,26701.59,4,5
4028,62,Pensioner,20659.56,0.0,Incomplete higher,Separated,House / apartment,Accountants,1,3,1,0,163,11754.41,1,2
4029,41,Commercial associate,60277.07,5.7,Secondary / secondary special,Married,Municipal apartment,Managers,0,1,1,0,49,5566.45,1,3
4030,57,State servant,43963.99,16.8,Incomplete higher,Civil marriage,House / apartment,Managers,1,2,0,0,112,12711.65,1,3
4031,68,Commercial associate,46874.92,7.0,Higher education,Widow,House / apartment,Medicine staff,0,2,0,1,25,10563.61,1,2
4032,67,Working,46212.19,12.5,Higher education,Civil marriage,House / apartment,Laborers,0,2,0,1,117,0.0,6,2
4033,28,Commercial associate,72766.73,12.1,Higher education,Widow,Rented apartment,Accountants,0,1,1,0,157,0.0,0,1
4034,45,Commercial associate,101190.49,20.2,Secondary / secondary special,Married,House / apartment,Laborers,0,1,1,1,232,34762.17,2,1
4035,45,Working,43011.65,2.5,Secondary / secondary special,Single / not married,Municipal apartment,Laborers,0,1,1,0,7,28587.38,6,5
4036,51,Working,44349.57,12.1,Higher education,Widow,House / apartment,Laborers,3,5,1,1,75,32737.16,4,2
4037,52,Working,69057.37,5.7,Secondary / secondary special,Separated,House / apartment,Drivers,1,3,1,1,73,25823.48,0,3
4038,62,Pensioner,22618.17,0.0,Secondary / secondary special,Single / not married,Rented apartment,Managers,0,2,1,0,238,10033.54,2,1
4039,47,Working,24141.44,3.1,Secondary / secondary special,Widow,House / apartment,Accountants,1,2,0,0,208,12888.07,1,3
4040,55,Pensioner,30452.44,0.0,Secondary / secondary special,Single / not married,House / apartment,Medicine staff,0,2,1,1,201,7607.72,2,2
4041,65,Working,61949.76,7.8,Secondary / secondary special,Separated,With parents,Laborers,0,2,1,1,205,21493.58,4,1
4042,26,Pensioner,31538.26,0.0,Lower secondary,Single / not married,House / apartment,Drivers,0,2,0,0,38,20675.3,6,3
4043,52,Working,43472.0,8.0,Secondary / secondary special,Single / not married,House / apartment,Medicine staff,0,2,1,0,47,10885.71,7,2
4044,38,State servant,19722.49,1.1,Incomplete higher,Single / not married,House / apartment,Laborers,1,2,1,0,84,20257.61,6,4
4045,65,Commercial associate,58774.25,3.3,Lower secondary,Single / not married,House / apartment,Sales staff,0,2,0,1,162,28921.37,4,3
4046,48,Working,64422.19,5.2,Incomplete higher,Civil marriage,House / apartment,Laborers,3,5,0,0,75,14965.38,3,2
4047,50,Working,25562.66,6.1,Higher education,Widow,Rented apartment,Laborers,0,1,1,1,193,1035.6,3,3
4048,57,Working,41145.23,3.4,Secondary / secondary special,Separated,Rented apartment,Medicine staff,1,3,0,0,175,20478.2,4,2
4049,32,Working,38897.12,2.6,Secondary / secondary special,Married,House / apartment,Managers,0,1,1,1,169,323.56,1,2
4050,47,Pensioner,21162.5,0.0,Higher education,Civil marriage,House / apartment,Core staff,0,2,0,1,63,5293.71,5,4
4051,58,State servant,43470.92,4.1,Secondary / secondary special,Civil marriage,With parents,Medicine staff,1,2,1,1,125,18314.23,0,2
4052,59,Pensioner,32344.39,0.0,Higher education,Married,With parents,Managers,3,4,1,1,67,22424.03,2,4
4053,32,Commercial associate,69089.37,8.2,Secondary / secondary special,Single / not married,House / apartment,Managers,0,1,0,1,147,16143.94,6,3
4054,62,Working,29615.25,11.0,Incomplete higher,Widow,With parents,IT staff,2,3,1,1,176,2844.64,6,2
4055,28,Pensioner,11869.36,0.0,Secondary / secondary special,Single / not married,House / apartment,IT staff,0,1,0,1,107,48421.18,2,4
4056,33,Pensioner,30571.41,0.0,Incomplete higher,Separated,House / apartment,Drivers,1,3,1,1,186,8739.18,7,3
4057,62,Working,37031.78,4.2,Secondary / secondary special,Married,House / apartment,IT staff,0,1,1,1,69,20459.42,3,3
4058,51,Student,24651.14,4.0,Incomplete higher,Widow,Municipal apartment,Core staff,0,1,1,1,176,7989.91,1,3
4059,47,Working,74681.03,4.8,Higher education,Widow,House / apartment,IT staff,0,2,1,1,49,3721.8,7,3
4060,48,Pensioner,47508.76,0.0,Incomplete higher,Married,With parents,Accountants,0,2,1,0,119,15623.91,2,3
4061,68,Student,10064.42,2.0,Higher education,Separated,House / apartment,Drivers,0,2,1,0,209,9692.89,3,2
4062,32,Pensioner,33579.82,0.0,Incomplete higher,Widow,House / apartment,Managers,1,3,0,1,178,16143.01,1,2
4063,35,Working,58717.5,13.8,Higher education,Widow,House / apartment,Laborers,0,2,0,1,115,7128.92,1,2
4064,45,Commercial associate,75925.44,3.3,Higher education,Separated,House / apartment,Drivers,0,1,0,1,141,16616.28,0,2
4065,62,Working,39418.23,5.2,Higher education,Separated,With parents,IT staff,0,2,1,1,154,5996.22,3,3
4066,47,Pensioner,40535.82,0.0,Secondary / secondary special,Civil marriage,With parents,Laborers,1,2,0,0,205,27917.79,4,3
4067,56,Working,45007.48,12.3,Incomplete higher,Married,House / apartment,Core staff,0,2,1,1,72,18574.83,4,3
4068,61,Pensioner,29255.44,0.0,Secondary / secondary special,Married,House / apartment,Medicine staff,0,2,0,1,169,13495.32,2,2
4069,64,State servant,18470.33,2.6,Secondary / secondary special,Single / not married,House / apartment,IT staff,0,2,1,1,225,14802.29,0,3
4070,43,Working,55155.05,6.1,Higher education,Single / not married,With parents,Drivers,1,2,0,0,147,10476.33,2,2
4071,43,Working,40898.52,7.0,Lower secondary,Widow,House / apartment,Sales staff,0,2,1,1,171,16432.41,7,3
4072,24,Commercial associate,69760.36,8.1,Secondary / secondary special,Widow,Rented apartment,Laborers,1,3,0,0,148,32971.44,3,2
4073,24,Working,48703.04,1.4,Incomplete higher,Single / not married,House / apartment,Medicine staff,0,2,1,1,223,8144.77,1,2
4074,44,Working,47849.75,1.8,Secondary / secondary special,Single / not married,House / apartment,Drivers,0,1,0,1,70,16924.91,5,2
4075,57,Working,44280.01,8.4,Secondary / secondary special,Separated,Rented apartment,Laborers,0,2,1,1,225,5789.39,3,2
4076,62,Working,57388.95,2.4,Higher education,Separated,Rented apartment,Managers,2,3,0,1,141,0.0,2,3
4077,41,Commercial associate,55823.26,7.0,Secondary / secondary special,Widow,House / apartment,IT staff,0,1,1,0,146,22354.72,2,2
